
Bogota90210 	f4:ec:38:ba:41:46 	11 (B+G) 	AP 	yes 	26 	
Bogota90210 	f4:ec:38:ba:41:46 	11 (B+G) 	AP 	yes 	30
Bogota90210 	f4:ec:38:ba:41:46 	11 (B+G) 	AP 	yes 	30 	
Bohemio 	00:1b:11:3a:f3:a7 	8 (B+G) 	AP 	yes 	15 	
Bohemio 	00:1b:11:3a:f3:a7 	8 (B+G) 	AP 	yes 	18 	
Bohemio 	00:1b:11:3a:f3:a7 	8 (B+G) 	AP 	yes 	20 	
Bohemio 	00:1b:11:3a:f3:a7 	8 (B+G) 	AP 	yes 	21 	
Bohemio 	00:1b:11:3a:f3:a7 	8 (B+G) 	AP 	yes 	23 	
bubu 	00:22:6b:4d:eb:ce 	6 (B+G) 	AP 	yes 	30 	
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	12
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	13 	
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	16 	
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	32 	
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	33 	
caballito 	00:0c:42:05:0d:64 	1 (B) 	AP 	no 	43 	
cajita_de_bombones 	54:e6:fc:dd:97:ac 	1 (B+G) 	AP 	yes 	15 	
cajita_de_bombones 	54:e6:fc:dd:97:ac 	1 (B+G) 	AP 	yes 	21 	
CamposCordoba 	c8:d5:fe:6d:27:5a 	11 (B+G) 	AP 	yes 	13 	
CamposCordoba 	c8:d5:fe:6d:27:5a 	11 (B+G) 	AP 	yes 	18
CamposCordoba 	c8:d5:fe:6d:27:5a 	11 (B+G) 	AP 	yes 	20 	
CamposCordoba 	c8:d5:fe:6d:27:5a 	11 (B+G) 	AP 	yes 	21 	
CamposCordoba 	c8:d5:fe:6d:27:5a 	11 (B+G) 	AP 	yes 	24 	
CaRo-PC_Network 	c8:3a:35:1b:b9:28 	6 (B+G) 	AP 	yes 	24 	
CaRo-PC_Network 	c8:3a:35:1b:b9:28 	6 (B+G) 	AP 	yes 	30 	
CaRo-PC_Network 	c8:3a:35:1b:b9:28 	6 (B+G) 	AP 	yes 	32 	
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	12
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	13 	
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	16 	
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	18
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	18 	
Casa 	94:0c:6d:ef:47:60 	1 (B+G) 	AP 	yes 	20 	
Casak 	00:17:9a:f1:d6:d7 	6 (B+G) 	AP 	yes 	18 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	16 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	18 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	20 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	21 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	23 	
CELESTE 	74:ea:3a:e7:3a:ba 	9 (B+G) 	AP 	yes 	24 	
charly 	68:7f:74:7d:d4:18 	6 (B+G) 	AP 	yes 	13 	
Chiple 	00:13:13:09:0f:70 	6 (B+G) 	AP 	yes 	24 	
cinthia veronica 	00:22:33:ed:9d:6c 	11 (B+G) 	AP 	yes 	24 	
cinthia veronica 	00:22:33:ed:9d:6c 	11 (B+G) 	AP 	yes 	27 	
cinthia veronica 	00:22:33:ed:9d:6c 	11 (B+G) 	AP 	yes 	29 	
cinthia veronica 	00:22:33:ed:9d:6c 	11 (B+G) 	AP 	yes 	30 	
cinthia veronica 	00:22:33:ed:9d:6c 	11 (B+G) 	AP 	yes 	35 	
cinthia veronica 	00:22:33:ed:9d:6c 	6 (B+G) 	AP 	yes 	24 	
cinthia veronica 	00:22:33:ed:9d:6c 	6 (B+G) 	AP 	yes 	27 	
cinthia veronica 	00:22:33:ed:9d:6c 	6 (B+G) 	AP 	yes 	41 	
cisap 	00:24:d2:0a:e3:82 	1 (B+G) 	AP 	yes 	15 	
cisap 	00:24:d2:0a:e3:82 	1 (B+G) 	AP 	yes 	26 	
cisap 	00:24:d2:0a:e3:82 	1 (B+G) 	AP 	yes 	27
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	18 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	23 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	24 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	26 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	27 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	29 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	32 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	33 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	35 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	38 	
COLGATE DE ESTA!!! 	00:e0:4c:f8:4f:51 	6 (B+G) 	AP 	yes 	41 	
colmi 	00:23:69:cb:a0:06 	6 (B+G) 	AP 	yes 	18 	
Conectate de Esta 	74:ea:3a:cf:28:e6 	5 (B+G) 	AP 	no 	15 	
Conectate de Esta 	74:ea:3a:cf:28:e6 	5 (B+G) 	AP 	no 	23
Conectate de Esta 	74:ea:3a:cf:28:e6 	5 (B+G) 	AP 	no 	23 	
Conectate de Esta 	74:ea:3a:cf:28:e6 	5 (B+G) 	AP 	no 	24 	
cristina 	c8:d5:fe:69:e4:de 	11 (B+G) 	AP 	yes 	26
cristina 	c8:d5:fe:69:e4:de 	11 (B+G) 	AP 	yes 	26 	
cristina 	c8:d5:fe:69:e4:de 	11 (B+G) 	AP 	yes 	41 	
DanielyMarcelo 	50:67:f0:9e:33:ba 	1 (B+G) 	AP 	yes 	27 	
default 	00:11:3b:0d:82:4f 	11 (B+G) 	AP 	yes 	13 	
default 	00:17:9a:f3:53:45 	6 (B+G) 	AP 	yes 	21 	
default 	00:17:9a:f3:53:45 	6 (B+G) 	AP 	yes 	32 	
default 	00:17:9a:f3:53:45 	6 (B+G) 	AP 	yes 	33 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	20
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	20 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	21 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	23 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	24 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	27 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	30 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	32 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	35 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	36 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	38 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	40 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	44
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	44 	
Depto 	d8:5d:4c:da:e8:7a 	1 (B+G) 	AP 	yes 	49 	
DIANA-WIFI 	50:67:f0:9d:86:d1 	11 (B+G) 	AP 	yes 	21 	
dlink 	00:1c:f0:3b:5b:49 	6 (B+G) 	AP 	yes 	21 	
dlink 	00:1c:f0:3b:5b:49 	6 (B+G) 	AP 	yes 	24 	
dlink 	00:1c:f0:3b:5b:49 	6 (B+G) 	AP 	yes 	35 	
dlinkavellaneda 	1c:af:f7:15:7e:30 	11 (B+G) 	AP 	yes 	18 	
Dori A.. 	b0:48:7a:c8:a4:16 	4 (B+G) 	AP 	yes 	15 	
Dori A.. 	b0:48:7a:c8:a4:16 	4 (B+G) 	AP 	yes 	16 	
Dori A.. 	b0:48:7a:c8:a4:16 	4 (B+G) 	AP 	yes 	20 	
Dori A.. 	b0:48:7a:c8:a4:16 	4 (B+G) 	AP 	yes 	29 	
DRALink 	5c:d9:98:fe:f4:58 	6 (B+G) 	AP 	yes 	26
DRALink 	5c:d9:98:fe:f4:58 	6 (B+G) 	AP 	yes 	30 	
DRALink 	5c:d9:98:fe:f4:58 	6 (B+G) 	AP 	yes 	36 	
DRALink 	5c:d9:98:fe:f4:58 	6 (B+G) 	AP 	yes 	38 	
electromedicina 	00:18:e7:55:24:fa 	4 (B+G) 	AP 	no 	18 	
elsuelito 	e0:69:95:5d:02:ce 	1 (B+G) 	AP 	yes 	16
elsuelito 	e0:69:95:5d:02:ce 	1 (B+G) 	AP 	yes 	16 	
elsuelito 	e0:69:95:5d:02:ce 	1 (B+G) 	AP 	yes 	18 	
elsuelito 	e0:69:95:5d:02:ce 	1 (B+G) 	AP 	yes 	20 	
El supermercadito chino 	00:18:e7:1e:e8:4e 	6 (B+G) 	AP 	yes 	27 	
Emi_Shauer 	00:22:93:c8:85:04 	11 (B+G) 	AP 	yes 	20 	
ENCORE662C14 	00:02:6f:66:2c:14 	11 (B+G) 	AP 	yes 	23 	
ENCORE662C14 	00:02:6f:66:2c:14 	11 (B+G) 	AP 	yes 	26 	
ENCOREA801BC 	00:02:6f:a8:01:bc 	9 (B+G) 	AP 	yes 	20 	
ezpe@buenosaireslibre.org 	00:0c:e5:50:c5:57 	1 (B+G) 	AP 	no 	13
ezpe@buenosaireslibre.org 	00:0c:e5:50:c5:57 	1 (B+G) 	AP 	no 	13 	
ezpe@buenosaireslibre.org 	00:0c:e5:50:c5:57 	1 (B+G) 	AP 	no 	18 	
familia 	00:24:01:fd:f8:ae 	11 (B+G) 	AP 	yes 	13 	
familia 	00:24:01:fd:f8:ae 	11 (B+G) 	AP 	yes 	18 	
familia 	00:24:01:fd:f8:ae 	11 (B+G) 	AP 	yes 	20 	
familia 	00:24:01:fd:f8:ae 	11 (B+G) 	AP 	yes 	21 	
familia 	00:24:01:fd:f8:ae 	11 (B+G) 	AP 	yes 	24 	
familias 	00:15:ec:15:37:cf 	1 (B+G) 	AP 	yes 	23 	
FernandoElsa 	68:7f:74:ff:25:0a 	6 (B+G) 	AP 	yes 	20 	
Fibertel WiFi073 	1c:14:48:d4:5e:77 	1 (B+G) 	AP 	yes 	29 	
Fibertel WiFi090 	e0:69:95:2d:49:9a 	11 (B+G) 	AP 	yes 	32 	
Fibertel WiFi183 	74:56:12:36:0d:9a 	1 (B+G) 	AP 	yes 	12
Fibertel WiFi183 	74:56:12:36:0d:9a 	1 (B+G) 	AP 	yes 	18
Fibertel WiFi183 	74:56:12:36:0d:9a 	1 (B+G) 	AP 	yes 	40 	
Fibertel WiFi268 	00:24:a1:17:2c:94 	1 (B+G) 	AP 	yes 	26 	
Fibertel WiFi294 	38:60:77:c2:86:f7 	6 (B+G) 	AP 	yes 	23 	
Fibertel WiFi328 	70:7e:43:48:65:14 	6 (B+G) 	AP 	yes 	23 	
Fibertel WiFi 	3c:75:4a:23:33:37 	11 (B+G) 	AP 	yes 	30
Fibertel WiFi 	3c:75:4a:23:33:37 	11 (B+G) 	AP 	yes 	30 	
Fibertel WiFi 	3c:75:4a:23:33:37 	11 (B+G) 	AP 	yes 	32 	
Fibertel WiFi 	3c:75:4a:23:33:37 	11 (B+G) 	AP 	yes 	33 	
Fibertel WiFi 	3c:75:4a:23:33:37 	11 (B+G) 	AP 	yes 	35 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	11 (B+G) 	AP 	yes 	26 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	11 (B+G) 	AP 	yes 	29 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	11 (B+G) 	AP 	yes 	30 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	11 (B+G) 	AP 	yes 	33 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	1 (B+G) 	AP 	yes 	16 	
Fibertel WiFi498 	00:25:f1:72:ad:4b 	1 (B+G) 	AP 	yes 	29 	
Fibertel WiFi714 	38:60:77:88:25:62 	6 (B+G) 	AP 	yes 	26 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	13
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	21 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	23 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	26 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	27 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	29 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	30 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	32 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	33 	
Fibertel WiFi 	7c:4f:b5:90:71:44 	1 (B+G) 	AP 	yes 	38 	
Fibertel WiFi865 	38:60:77:bb:80:0d 	6 (B+G) 	AP 	yes 	26 	
Fibertel WiFi899 	00:1a:73:b4:4a:73 	1 (B+G) 	AP 	yes 	18 	
Fibertel WiFi899 	00:1a:73:b4:4a:73 	1 (B+G) 	AP 	yes 	20 	
Fibertel WiFi 	cc:7d:37:e0:a9:f3 	11 (B+G) 	AP 	yes 	10 	
Fibertel WiFisum 	70:71:bc:05:37:29 	6 (B+G) 	AP 	yes 	26 	
flopy 	00:17:9a:f8:ac:31 	11 (B+G) 	AP 	yes 	16
flopy 	00:17:9a:f8:ac:31 	11 (B+G) 	AP 	yes 	16 	
Florencia 	50:67:f0:a5:9d:94 	11 (B+G) 	AP 	yes 	20 	
Florencia 	50:67:f0:a5:9d:94 	11 (B+G) 	AP 	yes 	21
Florencia 	50:67:f0:a5:9d:94 	11 (B+G) 	AP 	yes 	21 	
Florencia 	50:67:f0:a5:9d:94 	11 (B+G) 	AP 	yes 	24 	
Florencia 	50:67:f0:a5:9d:94 	11 (B+G) 	AP 	yes 	26 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	30
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	33 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	35 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	36 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	38 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	40
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	40 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	41 	
FRANARELLA 	94:44:52:3b:14:0d 	6 (B+G) 	AP 	yes 	44 	
francisco wifi 	e4:83:99:5f:9d:d2 	1 (B+G) 	AP 	yes 	18 	
FT05636 	90:e6:ba:a2:27:40 	6 (B+G) 	AP 	no 	26 	
FT05636 	90:e6:ba:a2:27:40 	6 (B+G) 	AP 	no 	36 	
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	15
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	16 	
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	18
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	18 	
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	20 	
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	21 	
FT2206 	00:1d:60:15:9d:44 	11 (B+G) 	AP 	yes 	23 	
FT9081668 	e0:cb:4e:61:4a:0f 	6 (B+G) 	AP 	yes 	32 	
FT9081668 	e0:cb:4e:61:4a:0f 	6 (B+G) 	AP 	yes 	41 	
FT_ALIPPE 	00:22:15:ee:f7:ab 	6 (B+G) 	AP 	yes 	20 	
FT_ALIPPE 	00:22:15:ee:f7:ab 	6 (B+G) 	AP 	yes 	29 	
FT-Dalesio Wifi 	00:24:8c:79:81:b9 	11 (B+G) 	AP 	yes 	13
FT-Dalesio Wifi 	00:24:8c:79:81:b9 	11 (B+G) 	AP 	yes 	16 	
FTPORTILLO 	1c:14:48:db:da:b8 	1 (B+G) 	AP 	yes 	10
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	21 	
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	40 	
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	41 	
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	43
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	43 	
ft_RIOS____ 	e0:cb:4e:60:95:0c 	6 (B+G) 	AP 	yes 	44 	
Fucking Hostile! 	54:e6:fc:ae:59:ce 	4 (B+G) 	AP 	yes 	38 	
Fucking Hostile! 	54:e6:fc:ae:59:ce 	4 (B+G) 	AP 	yes 	40 	
Fucking Hostile! 	54:e6:fc:ae:59:ce 	4 (B+G) 	AP 	yes 	41
Fucking Hostile! 	54:e6:fc:ae:59:ce 	4 (B+G) 	AP 	yes 	41 	
GABRIEL_PC 	f4:ec:38:c8:7d:50 	9 (B+G) 	AP 	yes 	13 	
GABRIEL_PC 	f4:ec:38:c8:7d:50 	9 (B+G) 	AP 	yes 	20 	
GABRIEL_PC 	f4:ec:38:c8:7d:50 	9 (B+G) 	AP 	yes 	21 	
GABRIEL_PC 	f4:ec:38:c8:7d:50 	9 (B+G) 	AP 	yes 	23 	
gabyscasa 	00:1c:df:f4:be:43 	6 (B+G) 	AP 	yes 	23 	
gabyscasa 	00:1c:df:f4:be:43 	6 (B+G) 	AP 	yes 	27 	
gabyymarito 	40:4a:03:bd:28:c8 	11 (B+G) 	AP 	yes 	18
gabyymarito 	40:4a:03:bd:28:c8 	11 (B+G) 	AP 	yes 	23 	
gabyymarito 	40:4a:03:bd:28:c8 	11 (B+G) 	AP 	yes 	36 	
Gian 	54:e6:fc:c8:f6:1c 	5 (B+G) 	AP 	yes 	21 	
Gian 	54:e6:fc:c8:f6:1c 	5 (B+G) 	AP 	yes 	23 	
Gian 	54:e6:fc:c8:f6:1c 	5 (B+G) 	AP 	yes 	26 	
GR 	00:01:e3:5f:ca:16 	6 (B+G) 	AP 	yes 	24 	
GR 	00:01:e3:5f:ca:16 	6 (B+G) 	AP 	yes 	29 	
GR 	00:01:e3:5f:ca:16 	6 (B+G) 	AP 	yes 	30 	
Grace 	50:67:f0:9d:82:a4 	11 (B+G) 	AP 	yes 	18 	
Grace 	50:67:f0:9d:82:a4 	11 (B+G) 	AP 	yes 	20 	
Grace 	50:67:f0:9d:82:a4 	11 (B+G) 	AP 	yes 	21 	
Grace 	50:67:f0:9d:82:a4 	11 (B+G) 	AP 	yes 	23 	
GuaiFai 	00:1b:11:3b:51:ff 	6 (B+G) 	AP 	yes 	26 	
guille 	00:21:91:35:31:e9 	10 (B+G) 	AP 	yes 	20 	
Hemoto 	00:1b:11:3b:81:7d 	2 (B+G) 	AP 	yes 	13 	
Hemoto 	00:1b:11:3b:81:7d 	2 (B+G) 	AP 	yes 	16 	
Hemoto 	00:1b:11:3b:81:7d 	2 (B+G) 	AP 	yes 	20 	
Hemoto 	00:1b:11:3b:81:7d 	2 (B+G) 	AP 	yes 	23 	
Hernan1 	00:21:91:35:36:c9 	6 (B+G) 	AP 	yes 	24 	
home277 	00:23:69:0f:5b:1d 	6 (B+G) 	AP 	yes 	20 	
home277 	00:23:69:0f:5b:1d 	6 (B+G) 	AP 	yes 	24 	
Home-Wifi 	b0:48:7a:db:b5:40 	9 (B+G) 	AP 	yes 	18 	
Home-Wifi 	b0:48:7a:db:b5:40 	9 (B+G) 	AP 	yes 	20 	
Home-Wifi 	b0:48:7a:db:b5:40 	9 (B+G) 	AP 	yes 	23 	
Home-Wifi 	b0:48:7a:db:b5:40 	9 (B+G) 	AP 	yes 	24 	
Home-Wifi 	b0:48:7a:db:b5:40 	9 (B+G) 	AP 	yes 	30 	
honguito 	00:1c:10:2b:c1:63 	6 (B+G) 	AP 	yes 	21 	
honguito 	00:1c:10:2b:c1:63 	6 (B+G) 	AP 	yes 	23 	
honguito 	00:1c:10:2b:c1:63 	6 (B+G) 	AP 	yes 	27 	
honguito 	00:1c:10:2b:c1:63 	6 (B+G) 	AP 	yes 	30 	
